A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,4/8/2017 1:00,2017,4,8,1,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 2:00,2017,4,8,2,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 3:00,2017,4,8,3,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 4:00,2017,4,8,4,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 5:00,2017,4,8,5,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 6:00,2017,4,8,6,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 7:00,2017,4,8,7,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 8:00,2017,4,8,8,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 9:00,2017,4,8,9,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 10:00,2017,4,8,10,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 11:00,2017,4,8,11,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 12:00,2017,4,8,12,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 13:00,2017,4,8,13,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 14:00,2017,4,8,14,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 15:00,2017,4,8,15,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 16:00,2017,4,8,16,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 17:00,2017,4,8,17,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 18:00,2017,4,8,18,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 19:00,2017,4,8,19,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 20:00,2017,4,8,20,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 21:00,2017,4,8,21,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 22:00,2017,4,8,22,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/8/2017 23:00,2017,4,8,23,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 0:00,2017,4,9,0,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 1:00,2017,4,9,1,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 2:00,2017,4,9,2,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 3:00,2017,4,9,3,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 4:00,2017,4,9,4,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 5:00,2017,4,9,5,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 6:00,2017,4,9,6,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 7:00,2017,4,9,7,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 8:00,2017,4,9,8,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 9:00,2017,4,9,9,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 10:00,2017,4,9,10,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 11:00,2017,4,9,11,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 12:00,2017,4,9,12,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 13:00,2017,4,9,13,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 14:00,2017,4,9,14,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 15:00,2017,4,9,15,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 16:00,2017,4,9,16,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 17:00,2017,4,9,17,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 18:00,2017,4,9,18,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 19:00,2017,4,9,19,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 20:00,2017,4,9,20,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 21:00,2017,4,9,21,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 22:00,2017,4,9,22,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/9/2017 23:00,2017,4,9,23,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 0:00,2017,4,10,0,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 1:00,2017,4,10,1,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 2:00,2017,4,10,2,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 3:00,2017,4,10,3,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 4:00,2017,4,10,4,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 5:00,2017,4,10,5,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 6:00,2017,4,10,6,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 7:00,2017,4,10,7,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 8:00,2017,4,10,8,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 9:00,2017,4,10,9,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 10:00,2017,4,10,10,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 11:00,2017,4,10,11,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 12:00,2017,4,10,12,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 13:00,2017,4,10,13,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 14:00,2017,4,10,14,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 15:00,2017,4,10,15,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 16:00,2017,4,10,16,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 17:00,2017,4,10,17,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 18:00,2017,4,10,18,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 19:00,2017,4,10,19,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 20:00,2017,4,10,20,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 21:00,2017,4,10,21,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 22:00,2017,4,10,22,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/10/2017 23:00,2017,4,10,23,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 0:00,2017,4,11,0,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 1:00,2017,4,11,1,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 2:00,2017,4,11,2,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 3:00,2017,4,11,3,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 4:00,2017,4,11,4,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 5:00,2017,4,11,5,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 6:00,2017,4,11,6,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 7:00,2017,4,11,7,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 8:00,2017,4,11,8,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 9:00,2017,4,11,9,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 10:00,2017,4,11,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 11:00,2017,4,11,11,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 12:00,2017,4,11,12,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 13:00,2017,4,11,13,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 14:00,2017,4,11,14,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 15:00,2017,4,11,15,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 16:00,2017,4,11,16,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 17:00,2017,4,11,17,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 18:00,2017,4,11,18,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 19:00,2017,4,11,19,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 20:00,2017,4,11,20,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 21:00,2017,4,11,21,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 22:00,2017,4,11,22,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/11/2017 23:00,2017,4,11,23,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 0:00,2017,4,12,0,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 1:00,2017,4,12,1,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 2:00,2017,4,12,2,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 3:00,2017,4,12,3,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 4:00,2017,4,12,4,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 5:00,2017,4,12,5,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 6:00,2017,4,12,6,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 7:00,2017,4,12,7,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 8:00,2017,4,12,8,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 9:00,2017,4,12,9,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 10:00,2017,4,12,10,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 11:00,2017,4,12,11,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 12:00,2017,4,12,12,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 13:00,2017,4,12,13,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 14:00,2017,4,12,14,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 15:00,2017,4,12,15,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 16:00,2017,4,12,16,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 17:00,2017,4,12,17,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 18:00,2017,4,12,18,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 19:00,2017,4,12,19,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 20:00,2017,4,12,20,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 21:00,2017,4,12,21,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 22:00,2017,4,12,22,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/12/2017 23:00,2017,4,12,23,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 0:00,2017,4,13,0,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 1:00,2017,4,13,1,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 2:00,2017,4,13,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 3:00,2017,4,13,3,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 4:00,2017,4,13,4,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 5:00,2017,4,13,5,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 6:00,2017,4,13,6,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 7:00,2017,4,13,7,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 8:00,2017,4,13,8,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 9:00,2017,4,13,9,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 10:00,2017,4,13,10,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 11:00,2017,4,13,11,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 12:00,2017,4,13,12,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 13:00,2017,4,13,13,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 14:00,2017,4,13,14,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 15:00,2017,4,13,15,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 16:00,2017,4,13,16,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 17:00,2017,4,13,17,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 18:00,2017,4,13,18,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 19:00,2017,4,13,19,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 20:00,2017,4,13,20,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 21:00,2017,4,13,21,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 22:00,2017,4,13,22,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/13/2017 23:00,2017,4,13,23,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 0:00,2017,4,14,0,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 1:00,2017,4,14,1,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 2:00,2017,4,14,2,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 3:00,2017,4,14,3,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 4:00,2017,4,14,4,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 5:00,2017,4,14,5,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 6:00,2017,4,14,6,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 7:00,2017,4,14,7,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 8:00,2017,4,14,8,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 9:00,2017,4,14,9,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 10:00,2017,4,14,10,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 11:00,2017,4,14,11,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 12:00,2017,4,14,12,196,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 13:00,2017,4,14,13,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 14:00,2017,4,14,14,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 15:00,2017,4,14,15,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 16:00,2017,4,14,16,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 17:00,2017,4,14,17,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 18:00,2017,4,14,18,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 19:00,2017,4,14,19,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 20:00,2017,4,14,20,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 21:00,2017,4,14,21,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 22:00,2017,4,14,22,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/14/2017 23:00,2017,4,14,23,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 0:00,2017,4,15,0,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 1:00,2017,4,15,1,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 2:00,2017,4,15,2,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 3:00,2017,4,15,3,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 4:00,2017,4,15,4,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 5:00,2017,4,15,5,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 6:00,2017,4,15,6,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 7:00,2017,4,15,7,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 8:00,2017,4,15,8,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 9:00,2017,4,15,9,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 10:00,2017,4,15,10,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 11:00,2017,4,15,11,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 12:00,2017,4,15,12,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 13:00,2017,4,15,13,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 14:00,2017,4,15,14,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 15:00,2017,4,15,15,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 16:00,2017,4,15,16,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 17:00,2017,4,15,17,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 18:00,2017,4,15,18,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 19:00,2017,4,15,19,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 20:00,2017,4,15,20,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 21:00,2017,4,15,21,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 22:00,2017,4,15,22,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/15/2017 23:00,2017,4,15,23,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 0:00,2017,4,16,0,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 1:00,2017,4,16,1,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 2:00,2017,4,16,2,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 3:00,2017,4,16,3,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 4:00,2017,4,16,4,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 5:00,2017,4,16,5,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 6:00,2017,4,16,6,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 7:00,2017,4,16,7,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 8:00,2017,4,16,8,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 9:00,2017,4,16,9,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 10:00,2017,4,16,10,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 11:00,2017,4,16,11,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 12:00,2017,4,16,12,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 13:00,2017,4,16,13,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 14:00,2017,4,16,14,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 15:00,2017,4,16,15,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 16:00,2017,4,16,16,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 17:00,2017,4,16,17,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 18:00,2017,4,16,18,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 19:00,2017,4,16,19,123,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 20:00,2017,4,16,20,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 21:00,2017,4,16,21,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 22:00,2017,4,16,22,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/16/2017 23:00,2017,4,16,23,123,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 0:00,2017,4,17,0,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 1:00,2017,4,17,1,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 2:00,2017,4,17,2,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 3:00,2017,4,17,3,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 4:00,2017,4,17,4,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 5:00,2017,4,17,5,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 6:00,2017,4,17,6,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 7:00,2017,4,17,7,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 8:00,2017,4,17,8,157,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 9:00,2017,4,17,9,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 10:00,2017,4,17,10,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 11:00,2017,4,17,11,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 12:00,2017,4,17,12,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 13:00,2017,4,17,13,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 14:00,2017,4,17,14,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 15:00,2017,4,17,15,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 16:00,2017,4,17,16,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 17:00,2017,4,17,17,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 18:00,2017,4,17,18,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 19:00,2017,4,17,19,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 20:00,2017,4,17,20,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 21:00,2017,4,17,21,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 22:00,2017,4,17,22,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/17/2017 23:00,2017,4,17,23,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 0:00,2017,4,18,0,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 1:00,2017,4,18,1,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 2:00,2017,4,18,2,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 3:00,2017,4,18,3,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 4:00,2017,4,18,4,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 5:00,2017,4,18,5,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 6:00,2017,4,18,6,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 7:00,2017,4,18,7,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 8:00,2017,4,18,8,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 9:00,2017,4,18,9,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 10:00,2017,4,18,10,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 11:00,2017,4,18,11,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 12:00,2017,4,18,12,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 13:00,2017,4,18,13,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 14:00,2017,4,18,14,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 15:00,2017,4,18,15,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 16:00,2017,4,18,16,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 17:00,2017,4,18,17,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 18:00,2017,4,18,18,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 19:00,2017,4,18,19,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 20:00,2017,4,18,20,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 21:00,2017,4,18,21,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 22:00,2017,4,18,22,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/18/2017 23:00,2017,4,18,23,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 0:00,2017,4,19,0,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 1:00,2017,4,19,1,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 2:00,2017,4,19,2,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 3:00,2017,4,19,3,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 4:00,2017,4,19,4,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 5:00,2017,4,19,5,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 6:00,2017,4,19,6,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 7:00,2017,4,19,7,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 8:00,2017,4,19,8,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 9:00,2017,4,19,9,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 10:00,2017,4,19,10,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 11:00,2017,4,19,11,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 12:00,2017,4,19,12,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 13:00,2017,4,19,13,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 14:00,2017,4,19,14,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 15:00,2017,4,19,15,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 16:00,2017,4,19,16,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 17:00,2017,4,19,17,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,4/19/2017 18:00,2017,4,19,18,53,µg/m³,1 Hr,Valid
